Func_id,Func_name,Algibacter_wandonensis_CECT_8301,Alteromonas_macleodii_ATCC_27126,Anabaena_sp_PCC_7108,Arenibacter_echinorum_DSM_23522,Bizionia_echini_DSM_23925,Candidatus_Pelagibacter_ubique_SAR11_HTCC1062,Cellulophaga_fucicola_DSM_24786,Cellulophaga_lytica_LIM_21_DSM_7489,Cellulophaga_tyrosinoxydans_DSM_21164,Crocosphaera_watsonii_WH_8501,Dokdonia_pacifica_DSM_25597,Dokdonia_sp_PRO95,Eudoraea_adriatica_DSM_19308,Eudoraea_chungangensis_Aa_C5,Eudoraea_chungangensis_Aa_D4,Flagellimonas_sp_Aa_F7,Flavobacterium_branchiophilum_FL_15,Flavobacterium_columnare_ATCC_49512,Flavobacterium_indicum_GPTSA100_9,Flavobacterium_johnsoniae_UW101_ATCC_17061,Flavobacterium_psychrophilum_JIP02_86,Formosa_agariphila_KMM_3901,Formosa_spongicola_DSM_22637,Gaetbulibacter_saemankumensis_DSM_17032,Galbibacter_marinus_ck_I2_15,Idiomarina_loihiensis_GSL_199,Imtechella_halotolerans_K1,Joostella_marina_DSM_19592,Kordia_algicida_OT_1,Kordia_periserrulae_DSM_25731,Kriegella_aquimaris_DSM_19886,Lacinutrix_sp_DN105,Lacinutrix_sp_DN112,Lacinutrix_sp_Hel_I_90,Lacinutrix_venerupis_DOK2_8,Lutibacter_maritimus_DSM_24450,Maribacter_arcticus_DSM_23546,Maribacter_polysiphoniae_DSM_23514,Maribacter_spongiicola_DSM_25233,Maribacter_vaceletii_DSM_25230,Muricauda_antarctica_DSM_26351,Muricauda_pacifica_DSM_25027,Muriicola_jejuensis_DSM_21206,Nonlabens_spongiae_JCM_13191,Nonlabens_ulvanivorans_DSM_22727,Polaribacter_haliotis_RA4_7,Polaribacter_sp_MED152,Prochlorococcus_marinus_MIT9515,Psychroserpens_sp_Hel_I_66,Pustulibacterium_marinum_CGMCC_1_12333,Robiginitalea_myxolifaciens_DSM_21019,Roseobacter_litoralis_Och_149,Ruegeria_pomeroyi_DSS_3,Sinomicrobium_oceani_CGMCC_1_12145,Spongiimicrobium_salis_DN50,Spongiimicrobium_salis_Da_B9,Synechococcus_sp_WH_8016,Tamlana_sedimentorum_JCM_19808,Tenacibaculum_adriaticum_DSM_18961,Tenacibaculum_mesophilum_DSM_13764,Trichodesmium_erythraeum_IMS101,Winogradskyella_arenosi_CECT_7958,Winogradskyella_eximia_CECT_7946,Winogradskyella_jejuensis_DSM_25330,Winogradskyella_sp_J14_2,Zobellia_galactanivorans_DsijT
pfam13185,GAF domain,0.00024975,0.001268714,0.000765257,0.00045527,0.000325521,0.00071736,0.000286123,0.000297796,0.000311624,0.000146284,0.000603865,0.000329164,0.000838223,0.000602954,0.000604961,0.000529661,0.00034188,0.000365631,0.00036523,0.000392234,0,0.000275482,0.000337724,0.000364166,0.000318674,0.000736106,0.000365764,0.00024975,0.0004363,0.000484496,0.000997208,0.000230894,0.001228803,0.000855676,0.000346021,0.001271052,0.00106383,0.001113834,0.000513611,0.000294811,0.000487567,0.001203949,0.000328947,0.000322893,0.0003427,0.00029753,0.000367242,0,0.00028777,0.000263435,0,0.000655451,0.000459242,0,0.000735474,0.000633179,0,0.000285388,0.000334784,0.000653808,0.000193949,0.000307409,0.000534474,0.000349162,0.000327976,0.00109577
pfam13858,Protein of unknown function (DUF4199),0.0004995,0,0,0.00045527,0.000976563,0,0.000572246,0.000595593,0.000934871,0,0.000603865,0.000987492,0.000279408,0.000301477,0.00030248,0.000794492,0.000683761,0.000365631,0.00109569,0.000196117,0.000399202,0.000275482,0.000337724,0.000728332,0.000956023,0.000368053,0.001097293,0.0004995,0.00065445,0.000968992,0.000199442,0.000923574,0.000983043,0.000570451,0.000692042,0.000317763,0.000531915,0.000445534,0.000513611,0.000294811,0.000731351,0.000963159,0.000986842,0.000645786,0.0003427,0.00029753,0.000367242,0,0.00028777,0.000790306,0.001035554,0,0,0.000467181,0.001225791,0.001055298,0,0.000570776,0.000334784,0.000326904,0,0.000307409,0.000267237,0.000698324,0.000327976,0.000219154
pfam14310,Fibronectin type III-like domain,0.002497502,0,0,0,0,0,0.000572246,0.000595593,0.001558118,0,0.000201288,0.000329164,0.000279408,0,0,0.000264831,0.00034188,0,0,0.002157286,0,0.00137741,0,0.001092498,0.000637349,0,0.000365764,0.000749251,0.0004363,0.000726744,0,0,0,0.000285225,0.000692042,0.001906578,0,0.001559367,0.000256805,0.000294811,0.000487567,0.00048158,0.000328947,0,0.000685401,0.001785183,0,0,0.000863309,0.002107482,0.000345185,0,0,0.000934361,0,0.00021106,0,0.001426941,0.001004352,0,0,0.000307409,0.000534474,0,0.000983929,0.000657462
pfam02738,Molybdopterin-binding domain of aldehyde dehydrogenase,0.00024975,0.001268714,0,0.001138174,0,0,0.000572246,0.000595593,0.000311624,0,0.000201288,0,0.001955854,0.002411818,0.002419843,0.000529661,0,0,0,0.000196117,0,0,0,0.000364166,0.000637349,0,0,0.0004995,0,0,0.001396091,0.000230894,0,0,0,0.000635526,0.001329787,0.000445534,0.000513611,0.000589623,0.000243784,0.00024079,0.001315789,0,0,0.000595061,0.000734484,0,0.00028777,0.00052687,0.001035554,0.001529386,0.001836969,0.000467181,0.000980633,0.001055298,0,0.000285388,0.000334784,0.000653808,0,0,0.000267237,0,0,0.000438308
pfam03358,NADPH-dependent FMN reductase,0.0004995,0.000761228,0.000382629,0.00045527,0.000651042,0,0.000572246,0.000595593,0.000311624,0.000292569,0.000603865,0.000658328,0.000558815,0.001205909,0.001209921,0.000529661,0.00034188,0.000365631,0.00036523,0.000588351,0,0.000550964,0.000675447,0.000364166,0.000637349,0.000736106,0.000365764,0.00024975,0.0004363,0.000242248,0.000997208,0.000692681,0.000737282,0.000570451,0.000692042,0.000317763,0.000265957,0.000891067,0.000256805,0.000589623,0.000243784,0.00048158,0.000328947,0.000322893,0.000685401,0.00029753,0.000367242,0.00050813,0.00028777,0.00052687,0.001035554,0.000218484,0.000229621,0.00023359,0.000490316,0.000633179,0.000328299,0.000570776,0.000669568,0.000653808,0.000193949,0.000614817,0.000534474,0.000349162,0.000327976,0.000219154
pfam13521,AAA domain,0.00024975,0,0,0.00045527,0.000651042,0,0.000572246,0.000595593,0.000623247,0,0.000402576,0.000658328,0.000558815,0.000602954,0.000604961,0.000529661,0.000683761,0.000731261,0.00036523,0.000392234,0.000798403,0.000826446,0.000675447,0.000728332,0.000956023,0,0.000731529,0.0004995,0.0004363,0.000484496,0.000398883,0.000461787,0.000491521,0.000570451,0.000692042,0.000635526,0.000531915,0.000445534,0.000513611,0.000589623,0.000975134,0.00048158,0.000657895,0.000645786,0.000685401,0.000595061,0.000734484,0,0.00057554,0.00052687,0.000690369,0,0,0.000934361,0.000490316,0.000422119,0.000328299,0.000570776,0.000669568,0.000653808,0,0.000614817,0.000534474,0.000698324,0.000655953,0.000657462
pfam13590,Domain of unknown function (DUF4136),0.0004995,0.000253743,0,0.00045527,0.000651042,0,0.000572246,0.000595593,0.000623247,0,0.000402576,0.000658328,0.001117631,0.001205909,0.001209921,0.000529661,0.00034188,0.000365631,0.00036523,0.000392234,0.000399202,0.000275482,0.001013171,0.000728332,0.000637349,0,0.000365764,0.000999001,0.0004363,0.000484496,0.000398883,0.000461787,0.000491521,0.000570451,0.000692042,0.000317763,0.000531915,0.000445534,0.000513611,0.000589623,0.000487567,0.000722369,0.000657895,0.000645786,0.0003427,0.000595061,0.001101726,0,0.001151079,0.000263435,0.000345185,0,0,0.000467181,0.000490316,0.000422119,0,0.000570776,0.000669568,0.000653808,0,0.000614817,0.000534474,0.001047486,0.000983929,0.000438308
pfam01144,Coenzyme A transferase,0.0004995,0.000507485,0,0.000682905,0.000651042,0,0.000572246,0.000595593,0.000623247,0,0.000402576,0.000658328,0.000558815,0.000602954,0.000604961,0.000529661,0.000683761,0.000731261,0.00073046,0.000392234,0.000798403,0.000550964,0.000675447,0.000728332,0.000637349,0,0.000731529,0.0004995,0.0004363,0.000484496,0.000398883,0.000461787,0.000491521,0.000570451,0.000692042,0,0.000531915,0.000445534,0.000513611,0.000589623,0.000487567,0.00048158,0.000657895,0.000645786,0.000685401,0.000595061,0.000734484,0,0.00057554,0.00052687,0.000690369,0.000873935,0.000459242,0.000467181,0.000490316,0.000422119,0,0,0.000669568,0.000653808,0,0.000614817,0.000534474,0.000698324,0.000655953,0.000438308
pfam01272,"Transcription elongation factor, GreA/GreB, C-term",0.0004995,0.000507485,0,0.00045527,0.001302083,0.00071736,0.000572246,0.000595593,0.000623247,0,0.000402576,0.000658328,0.000279408,0.000301477,0.00030248,0.000529661,0.00034188,0.000365631,0.00073046,0.000588351,0.000399202,0.000826446,0.000675447,0.000728332,0.000956023,0.001472212,0.001463058,0.000749251,0.0004363,0.000242248,0.000797766,0.000230894,0.000245761,0.000285225,0.000692042,0.000635526,0.000265957,0.0006683,0.001027221,0.000294811,0.001218918,0.00048158,0.000328947,0.000968679,0.0003427,0.00029753,0.000367242,0,0.00057554,0.00052687,0.000345185,0.000218484,0.000229621,0.000467181,0.000245158,0.00021106,0,0.000285388,0.000334784,0.001307617,0,0.000307409,0.000534474,0.000349162,0.000327976,0.000657462
pfam01566,Natural resistance-associated macrophage protein,0.00024975,0.000253743,0,0.001138174,0,0,0.000858369,0.000595593,0.000623247,0,0.000603865,0.000658328,0.000838223,0.001205909,0.001209921,0.000529661,0.00034188,0.000365631,0,0.000392234,0.000399202,0.000275482,0,0.000728332,0.000318674,0.000368053,0.000365764,0.000749251,0.00065445,0.000484496,0.000997208,0.000461787,0.000245761,0.000285225,0.000346021,0.000317763,0.000531915,0.001113834,0.000770416,0.000589623,0.000731351,0.00024079,0.000657895,0,0.0003427,0.000892591,0.001101726,0.00050813,0.00057554,0.000790306,0.000690369,0,0,0.000467181,0.000490316,0.000633179,0.000328299,0.000570776,0,0.000326904,0,0.000922226,0.000534474,0.000698324,0.000655953,0.000438308
pfam01938,TRAM domain,0.0004995,0.000253743,0.000573943,0.000227635,0.000651042,0.00071736,0.000572246,0.000595593,0.000934871,0.000731422,0.000402576,0.000658328,0.000558815,0.000301477,0.00030248,0.000264831,0.00034188,0.000365631,0.00036523,0.000196117,0.000798403,0.000275482,0.000337724,0.000728332,0.000637349,0.000368053,0.000365764,0.00024975,0.0004363,0.000484496,0.000199442,0.000461787,0.000491521,0.000570451,0.000692042,0.000635526,0.000797872,0.000222767,0.000770416,0.000294811,0.000243784,0.00048158,0.000657895,0.000645786,0.0003427,0.000595061,0.000734484,0.00152439,0.00028777,0.00052687,0.000690369,0.000218484,0.000229621,0.000467181,0.000490316,0.00021106,0.000656599,0.000570776,0.000669568,0.000653808,0.000581846,0.000614817,0.000534474,0.000698324,0.000655953,0.000438308
pfam02607,B12 binding domain,0.000749251,0.000253743,0.000191314,0.000682905,0.000651042,0,0.000572246,0.000595593,0.000623247,0.000146284,0.000402576,0.000658328,0.000558815,0.000602954,0.000604961,0.000529661,0.000683761,0.000365631,0.00073046,0.000392234,0.000399202,0.000550964,0.000675447,0.000728332,0.000318674,0,0.000731529,0.0004995,0.0004363,0.000484496,0.000398883,0.000230894,0.000491521,0.000570451,0.000346021,0.000953289,0.000531915,0.000445534,0.000513611,0.000589623,0.000487567,0.00048158,0.000657895,0.000645786,0.0003427,0.000595061,0.000734484,0.00050813,0.00057554,0.00052687,0.000690369,0.000436967,0.000229621,0.00023359,0.000490316,0.000422119,0.000328299,0.000570776,0.000669568,0.000653808,0.000387898,0.000614817,0.000534474,0.000698324,0.000327976,0.000438308
pfam02746,"Mandelate racemase / muconate lactonizing enzyme, N-terminal domain",0.000749251,0.000253743,0.000382629,0.000682905,0,0,0.000572246,0.000893389,0.000311624,0.000292569,0,0.000329164,0.000838223,0.000301477,0.00030248,0.000794492,0,0,0.00036523,0.000196117,0,0.000826446,0,0,0.000637349,0,0.000365764,0.000749251,0.00021815,0.000242248,0.002792182,0.000230894,0,0,0,0.000317763,0.00106383,0.0006683,0.000770416,0.001768868,0.001462701,0.001203949,0.000657895,0,0,0.000892591,0,0,0,0,0.000345185,0.001310902,0.001836969,0.00023359,0.000490316,0.000422119,0.000328299,0.000285388,0,0,0,0,0,0,0,0.001753233
pfam07977,FabA-like domain,0.00024975,0.000507485,0.000191314,0.000682905,0.000976563,0.00143472,0.000286123,0.000297796,0.000311624,0.000438853,0.000402576,0.000987492,0.000558815,0.000602954,0.000604961,0.000529661,0.00034188,0.000731261,0.00073046,0.000784468,0.000798403,0.000275482,0.000675447,0.000364166,0.000637349,0.001104159,0.000365764,0.00024975,0.00021815,0.000242248,0.000598325,0.000230894,0.000491521,0.000570451,0.000346021,0.000317763,0.000531915,0.000222767,0.000513611,0.000589623,0.000243784,0.00048158,0.000657895,0.000645786,0.000685401,0.000595061,0.000734484,0.00050813,0.00057554,0.000263435,0.000690369,0.000436967,0.000459242,0.00023359,0.000735474,0.000422119,0.000328299,0.000570776,0.000334784,0.000326904,0.000193949,0.000307409,0.000534474,0.000698324,0.000655953,0.000657462
pfam13905,Thioredoxin-like,0.00024975,0,0,0,0.000651042,0,0.000858369,0.001191185,0.000311624,0,0.000603865,0.000658328,0,0,0,0,0.001367521,0.001096892,0.00182615,0.000392234,0.000798403,0.00137741,0,0.001456664,0.000318674,0,0.001097293,0.000749251,0.0008726,0.001453488,0,0.002078042,0.000983043,0.000285225,0.000692042,0.000953289,0.000265957,0.000445534,0.000256805,0.000294811,0.000243784,0,0,0.000645786,0.001028101,0.000595061,0.000734484,0,0.00057554,0.000263435,0,0,0,0.001167951,0.000490316,0.00021106,0,0.000570776,0.000334784,0.001634521,0,0.000307409,0.000534474,0.000698324,0.000327976,0
pfam00574,Clp protease,0.0004995,0.000253743,0.000765257,0.00045527,0.000325521,0.00071736,0.000572246,0.000595593,0.000623247,0.000585138,0.000402576,0.000658328,0.000558815,0.000602954,0.000604961,0.000529661,0.00034188,0.000365631,0.00036523,0.000196117,0.000399202,0.000550964,0.000337724,0.000728332,0.000637349,0.000368053,0.000365764,0.0004995,0.00021815,0.000242248,0.000398883,0.000461787,0.000245761,0.000570451,0.000692042,0.000317763,0.000531915,0.000445534,0.000513611,0.000589623,0.000487567,0.00048158,0.000657895,0.000645786,0.000685401,0.00029753,0.000367242,0.00203252,0.00057554,0.000263435,0.000690369,0.000218484,0.000229621,0.000467181,0.000490316,0.000422119,0.001313198,0.000570776,0.000334784,0.000326904,0.000775795,0.000307409,0.000267237,0.000349162,0.000327976,0.000438308
pfam01497,Periplasmic binding protein,0.00024975,0.000253743,0.000573943,0.000227635,0.000651042,0,0.000572246,0.000595593,0.000311624,0.000146284,0.000603865,0.000658328,0.000279408,0.000301477,0.00030248,0.000529661,0.000683761,0.000731261,0.00073046,0.000392234,0.000798403,0.000550964,0.000675447,0.000728332,0.000956023,0.000368053,0.000731529,0.0004995,0.0004363,0.000484496,0.000199442,0.000461787,0.000491521,0.000570451,0.000692042,0.000635526,0.000265957,0.000445534,0.000513611,0.000589623,0.000243784,0.000722369,0.000328947,0.000645786,0.000685401,0.000595061,0.000734484,0,0.00057554,0.00052687,0.000345185,0.000218484,0,0.000700771,0.000735474,0.000633179,0,0.000570776,0.000669568,0.000980713,0.000193949,0.000614817,0.000534474,0.000698324,0.000655953,0.000438308
pfam12836,Helix-hairpin-helix motif,0.0004995,0.000507485,0.000765257,0.00045527,0.000651042,0,0.000572246,0.000595593,0.000623247,0.000438853,0.000402576,0.000658328,0.000279408,0.000301477,0.00030248,0.000529661,0.000683761,0.000731261,0.00073046,0.000588351,0.000798403,0.000550964,0.000675447,0.000728332,0.000318674,0.000736106,0,0.0004995,0.0004363,0.000484496,0.000398883,0.000461787,0.000491521,0.000570451,0.000692042,0.000635526,0.000531915,0.000445534,0.000513611,0.000589623,0.000487567,0.00048158,0.000657895,0.000322893,0.0003427,0.000595061,0.000734484,0,0.00057554,0.00052687,0.000345185,0,0.000229621,0.000467181,0.000490316,0.00021106,0,0.000570776,0.000669568,0.000653808,0.000581846,0.000614817,0.000534474,0.000349162,0.000327976,0.000438308
pfam00288,GHMP kinases N terminal domain,0.0004995,0.000761228,0.000382629,0.00045527,0,0,0.000572246,0.000595593,0.000623247,0.000438853,0.000603865,0.000329164,0.000558815,0.000904432,0.000907441,0.001324153,0.00034188,0,0,0.000392234,0,0.000550964,0,0.000728332,0.000637349,0.000368053,0.000731529,0.0004995,0.00021815,0.000484496,0.000398883,0.000461787,0.000491521,0.000285225,0.000346021,0.000635526,0.000531915,0.0006683,0.000770416,0.000589623,0.000731351,0.000722369,0.000657895,0.000322893,0,0.000595061,0.000734484,0.00101626,0.00057554,0.00052687,0.000690369,0,0.000229621,0.000700771,0.000490316,0.000422119,0.000656599,0.000570776,0.000334784,0.000326904,0.000581846,0.000307409,0.000267237,0.000349162,0,0.000438308
pfam01571,Aminomethyltransferase folate-binding domain,0.00024975,0.000507485,0.000382629,0.000227635,0.000325521,0.006456241,0.000286123,0.000297796,0.000311624,0.000292569,0.000201288,0.000329164,0.000279408,0.000301477,0.00030248,0.000264831,0.00034188,0.000365631,0.00036523,0.000392234,0.000399202,0.000275482,0.000337724,0.000364166,0.000318674,0.000736106,0.000365764,0.00024975,0.00021815,0.000242248,0.000199442,0.000461787,0.000245761,0.000285225,0.000346021,0.000317763,0.000265957,0.000222767,0.000256805,0.000294811,0.000243784,0.00024079,0.000328947,0.000322893,0.0003427,0.00029753,0.000367242,0.00050813,0.00028777,0.000263435,0.000345185,0.003277256,0.004822044,0.00023359,0.000245158,0.00021106,0.000328299,0.000285388,0.000334784,0.000326904,0.000387898,0.000307409,0.000267237,0.000349162,0.000327976,0.000219154
pfam02508,"Rnf-Nqr subunit, membrane protein",0.0004995,0.000761228,0,0.00045527,0.000651042,0,0.000572246,0.000595593,0.000623247,0,0.000402576,0.000658328,0.000558815,0.000602954,0.000604961,0.000529661,0,0,0,0,0,0.000550964,0.000675447,0.000728332,0.000637349,0.001472212,0.000731529,0.0004995,0.0004363,0.000484496,0.000398883,0.000461787,0.000491521,0.000570451,0.000692042,0.001271052,0.000531915,0.000891067,0.000513611,0.000589623,0.000487567,0.00048158,0.000657895,0.000645786,0.000685401,0.000595061,0.000734484,0,0.00057554,0.00052687,0.000690369,0,0.000459242,0.000467181,0.000490316,0.000422119,0,0.000570776,0.000669568,0.000653808,0,0.000614817,0.000534474,0.000698324,0.000655953,0.000438308
pfam02774,"Semialdehyde dehydrogenase, dimerisation domain",0.0004995,0.000761228,0.000382629,0.00045527,0.000325521,0.00143472,0.000572246,0.000595593,0.000623247,0.000292569,0.000402576,0.000658328,0.000558815,0.000301477,0.00030248,0.000529661,0.000683761,0.000731261,0.00036523,0.000196117,0.000399202,0.000550964,0.000337724,0.000728332,0.000318674,0.000736106,0.000731529,0.00024975,0.0004363,0.000242248,0.000398883,0.000461787,0.000245761,0.000570451,0.000346021,0.000953289,0.000531915,0.000445534,0.000513611,0.000589623,0.000487567,0.00048158,0.000328947,0.000322893,0.000685401,0.000595061,0.000734484,0.00101626,0.00057554,0.000263435,0.000345185,0.000436967,0.000459242,0.000467181,0.000490316,0.000422119,0.000656599,0.000570776,0.000669568,0.000653808,0.000387898,0.000614817,0.000267237,0.000349162,0.000327976,0.000438308
pfam03793,PASTA domain,0.0004995,0,0,0.00045527,0.000651042,0,0.000572246,0.000595593,0.000623247,0,0.000402576,0.000658328,0.000558815,0.000602954,0.000604961,0.000529661,0.000683761,0.000731261,0.00073046,0.000392234,0.000798403,0.000550964,0.000675447,0.000728332,0.000637349,0,0.000731529,0.0004995,0.0004363,0.000726744,0.000398883,0.000461787,0.000491521,0.000570451,0.000692042,0.000635526,0.000531915,0.000445534,0.000513611,0.000589623,0.000487567,0.00048158,0.000657895,0.000645786,0.000685401,0.000595061,0.000734484,0,0.00057554,0.00052687,0.000690369,0,0,0.000467181,0.001225791,0.000422119,0,0.000570776,0.000669568,0.000653808,0,0.000307409,0.000534474,0.000698324,0.000655953,0.000438308
pfam04321,RmlD substrate binding domain,0.0004995,0.000253743,0,0.00045527,0.000651042,0.00143472,0.000572246,0.000595593,0.000623247,0.000292569,0.000402576,0.000658328,0.000558815,0.000602954,0.000604961,0.000529661,0.00034188,0.000365631,0.00036523,0.000196117,0.000399202,0.000550964,0.000675447,0.000728332,0.000637349,0,0.000731529,0.0004995,0.0004363,0.000484496,0.000398883,0.000692681,0.000491521,0.000570451,0.000692042,0.000317763,0.000531915,0.0006683,0.000513611,0.000589623,0.000487567,0.00048158,0.000657895,0.000645786,0.000685401,0.00029753,0.000367242,0,0.00057554,0.00052687,0.000690369,0.000436967,0.000229621,0.000467181,0.000735474,0.000422119,0.000328299,0.000570776,0.000334784,0.000326904,0.000193949,0.000614817,0.000534474,0.000698324,0.000655953,0.000438308
pfam10677,Protein of unknown function (DUF2490),0.000999001,0.000253743,0,0.000227635,0.000651042,0,0.000286123,0,0.000934871,0,0.000402576,0.000658328,0.000838223,0.000602954,0.000604961,0.001324153,0.000683761,0.000731261,0,0.000588351,0.000399202,0.000550964,0.000337724,0.000364166,0,0,0,0.000999001,0.0004363,0.000726744,0.000199442,0.000461787,0.000491521,0.000285225,0.000692042,0.000635526,0.000265957,0.000445534,0.000770416,0.001179245,0.000487567,0.001203949,0.000657895,0.000645786,0.000685401,0.00029753,0.000734484,0,0.00057554,0,0.001380739,0,0,0.000467181,0.000245158,0.000422119,0,0.000856164,0.000334784,0.000653808,0,0.000922226,0.000267237,0.001047486,0.000983929,0.000657462
pfam13376,"Bacteriocin-protection, YdeI or OmpD-Associated",0.00024975,0,0,0.000682905,0.000651042,0,0.000286123,0.000595593,0.000623247,0,0.000603865,0,0.000279408,0.000904432,0.000907441,0.001059322,0,0,0,0.000392234,0,0.000275482,0.001013171,0.000364166,0.000637349,0,0.000365764,0.000749251,0.0004363,0.000484496,0.000398883,0.000461787,0.000737282,0.000570451,0.000692042,0,0.000797872,0.000222767,0.000770416,0.000884434,0.000975134,0.001444739,0.000328947,0,0,0.001190122,0.001101726,0,0.00057554,0.00052687,0.001035554,0,0,0.000467181,0.000490316,0.000844238,0,0.000856164,0.001339136,0.000980713,0,0.000307409,0.000534474,0.001047486,0.000655953,0.000219154
pfam13533,Biotin-lipoyl like,0.00024975,0.000761228,0.002678401,0.000227635,0.000325521,0.00071736,0.000572246,0.000595593,0.000311624,0.000731422,0.000201288,0.000329164,0.000558815,0.000602954,0.000604961,0,0.00034188,0.000731261,0.00036523,0.000588351,0.000798403,0.000826446,0,0.000728332,0.000318674,0.001840265,0.000365764,0.00024975,0.0004363,0.000484496,0,0.000692681,0.000491521,0.000285225,0.000346021,0,0.000265957,0.000222767,0.000256805,0.000294811,0.000243784,0.000722369,0.000328947,0.000322893,0.0003427,0.00029753,0.000367242,0,0.00028777,0.000263435,0.000345185,0.000873935,0.001148106,0.00023359,0.000245158,0.00021106,0.000328299,0.000285388,0.000334784,0.000326904,0.001357642,0.000307409,0.000267237,0.000349162,0.000327976,0
pfam03167,Uracil DNA glycosylase superfamily,0.00024975,0.000507485,0.000382629,0.00045527,0.000651042,0.00143472,0.000572246,0.000595593,0.000311624,0.000146284,0.000402576,0.000329164,0.000279408,0.000602954,0.000604961,0.000529661,0.00034188,0.000365631,0.00073046,0.000392234,0.000399202,0.000550964,0.000675447,0.000364166,0.000956023,0.000736106,0.000365764,0.0004995,0.0004363,0.000242248,0.000398883,0.000461787,0.000491521,0.000285225,0.000692042,0.000635526,0.000531915,0.000445534,0.000770416,0.000589623,0.000487567,0.00048158,0.000328947,0.000322893,0.0003427,0.00029753,0.001101726,0.00050813,0.00057554,0.000263435,0.000345185,0.000873935,0.000459242,0.00023359,0.000490316,0.000422119,0.000328299,0.000856164,0.000669568,0.000653808,0.000193949,0.000307409,0.000534474,0.000698324,0.000327976,0.000438308
pfam03447,"Homoserine dehydrogenase, NAD binding domain",0.0004995,0.000253743,0.000191314,0.00045527,0.000325521,0.00143472,0.000572246,0.000595593,0.000623247,0.000146284,0.000402576,0.000658328,0.000558815,0.000602954,0.000604961,0.000529661,0.000683761,0.000365631,0.00036523,0.000588351,0.000399202,0.000550964,0,0.000728332,0.000956023,0.000368053,0.000731529,0.0004995,0.0004363,0.000484496,0.000398883,0.000461787,0.000491521,0.000570451,0.000692042,0.000635526,0.000531915,0.000445534,0.000513611,0.000589623,0.000487567,0.00048158,0.000657895,0,0.0003427,0.000595061,0.000734484,0.00050813,0.00028777,0.00052687,0.000690369,0.000655451,0.000459242,0.000467181,0.000490316,0.000422119,0.000328299,0.000570776,0.000669568,0.000653808,0.000193949,0.000307409,0.000267237,0.000349162,0.000327976,0.000438308
